symbol,timestamp,row_index,open,high,low,close,volume,price_change,range,body,upper_wick,lower_wick,body_to_range_ratio,rsi_14,macd,atr_14,atr_21,atr_50,bb_position,volume_ratio,volume_ma_20,hour,minute,day_of_week,is_session_london,is_session_ny,is_session_overlap,1h_bias,4h_bias,liquidity_sweep_high_1m,liquidity_sweep_low_1m,liquidity_sweep_high_5m,liquidity_sweep_low_5m,choch_bullish_1m,choch_bearish_1m,gap_up_1m,gap_down_1m,gap_filled_1m,market_explosion_1m,market_explosion_strength,volume_imbalance_bullish_1m,volume_imbalance_bearish_1m,close_5m,volume_5m,trend_5m,close_15m,volume_15m,close_30m,volume_30m,close_1h,volume_1h,close_4h,volume_4h,liquidity_sweep_high_15m,liquidity_sweep_low_30m,liquidity_sweep_low_1h,trend_15m,liquidity_sweep_high_1h,choch_bearish_1h,liquidity_sweep_high_30m,choch_bearish_30m,choch_bullish_5m,liquidity_sweep_low_15m,trend_30m,choch_bearish_15m,choch_bullish_30m,trend_1h,choch_bearish_5m,choch_bullish_15m,trend_4h,pre_purge_atr_14,post_purge_atr_14,pre_purge_volume_avg,post_purge_volume_avg,pre_purge_volatility,post_purge_volatility,purge_count,purge_efficiency
XAUUSD,2024-01-01 15:18:00,918,2346.01,2346.4500000000003,2334.88,2334.89,2404.0,-0.004727235526304607,11.570000000000164,11.120000000000346,0.44000000000005457,0.009999999999763531,0.9611063094209324,51.330199532434165,8.20510534138748,10.484285714285729,10.644285714285703,10.293799999999946,0.31503251364916157,0.4429621713253855,5427.1,15,18,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0.0,0,0,2315.24,18667.0,-1,2262.56,75387.0,2262.56,162850.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:19:00,919,2334.69,2335.25,2313.55,2315.24,1937.0,-0.008415814021217272,21.699999999999818,19.450000000000273,0.5599999999999454,1.6899999999995998,0.8963133640553196,43.03379780824871,5.536295891215104,10.81785714285713,11.07047619047617,10.604599999999946,-0.10153233357009223,0.36502402713653065,5306.5,15,19,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0.0,0,0,2315.24,18667.0,-1,2262.56,75387.0,2262.56,162850.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:20:00,920,2314.65,2315.7200000000003,2301.37,2302.4700000000003,8896.0,-0.0055156268896526806,14.350000000000364,12.179999999999836,1.0700000000001637,1.1000000000003638,0.8487804878048452,38.66060620023226,2.3635671665365408,11.24714285714286,10.80285714285715,10.606199999999953,-0.20341846166414737,1.5735802665676102,5653.35,15,20,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2315.67,23642.0,-1,2262.56,75387.0,2262.56,162850.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:21:00,921,2301.87,2314.59,2300.83,2311.46,1764.0,0.003904502555950762,13.760000000000218,9.590000000000146,3.130000000000109,1.0399999999999636,0.6969476744186042,43.04841902756948,0.5680268019987125,11.822142857142873,10.902857142857167,10.749199999999956,0.03988288433505781,0.3267059923879726,5399.35,15,21,0,True,True,True,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,0,0,0,0,0.0,0,0,2315.67,23642.0,-1,2262.56,75387.0,2262.56,162850.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:22:00,922,2312.67,2319.34,2311.98,2316.9,1524.0,0.0023534908672440125,7.360000000000127,4.230000000000018,2.4400000000000546,0.6900000000000546,0.5747282608695577,45.58501343937458,-0.4112487178185802,11.7507142857143,10.688571428571473,10.799999999999955,0.17041915317968698,0.30221305623859757,5042.8,15,22,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2315.67,23642.0,-1,2262.56,75387.0,2262.56,162850.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:23:00,923,2316.94,2320.4,2316.71,2318.02,8975.0,0.00048340454918194276,3.6900000000000546,1.0799999999999272,2.380000000000109,0.2300000000000182,0.29268292682924424,46.11712150431001,-1.084456048527045,11.249285714285731,10.710952380952417,10.47139999999995,0.2168113821785215,1.7163401317613762,5229.15,15,23,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2315.67,23642.0,-1,2262.56,75387.0,2262.56,162850.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:24:00,924,2316.83,2317.96,2313.24,2315.67,2483.0,-0.0010137962571504788,4.720000000000255,1.1599999999998545,1.1300000000001091,2.430000000000291,0.2457627118643627,45.1201418526276,-1.7870036033718861,11.41285714285719,10.865714285714322,10.206399999999958,0.2020048433079073,0.48702986318834895,5098.25,15,24,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2315.67,23642.0,-1,2262.56,75387.0,2262.56,162850.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:25:00,925,2316.17,2318.1,2304.3,2306.75,6698.0,-0.0038520169108724467,13.799999999999727,9.420000000000073,1.9299999999998363,2.449999999999818,0.6826086956521927,41.45661316250272,-3.0286348374716,12.065000000000023,10.797142857142891,10.401799999999948,0.11560141922032303,1.2590817237652145,5319.75,15,25,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2262.56,33078.0,-1,2262.56,75387.0,2262.56,162850.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:26:00,926,2306.25,2307.73,2287.05,2289.62,8822.0,-0.007426032296521168,20.679999999999836,16.63000000000011,1.4800000000000182,2.569999999999709,0.8041586073501084,35.49606098048582,-5.333404210769459,12.969285714285727,10.970952380952397,10.579199999999947,-0.026350130316574,1.6149523129587933,5462.7,15,26,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2262.56,33078.0,-1,2262.56,75387.0,2262.56,162850.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:27:00,927,2289.28,2289.35,2282.4500000000003,2285.06,3282.0,-0.001991596858867406,6.899999999999636,4.220000000000255,0.06999999999970896,2.6099999999996726,0.6115942028986199,34.09090862735171,-7.442116349840489,11.82428571428568,10.915238095238086,10.404199999999946,0.006413833154633959,0.6180499976460618,5310.25,15,27,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2262.56,33078.0,-1,2262.56,75387.0,2262.56,162850.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:28:00,928,2284.87,2286.91,2276.5,2276.9,5761.0,-0.003571022205106189,10.409999999999854,7.9699999999998,2.0399999999999636,0.40000000000009095,0.7656099903938436,31.674538032164662,-9.660370973330373,11.788571428571393,11.1390476190476,10.437999999999947,0.0019266545087832528,1.1065333679064988,5206.35,15,28,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2262.56,33078.0,-1,2262.56,75387.0,2262.56,162850.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:29:00,929,2277.16,2279.18,2262.07,2262.56,8515.0,-0.006298036804427087,17.109999999999673,14.599999999999909,2.019999999999982,0.4899999999997817,0.853302162478094,27.928164813570135,-12.43216167864739,11.362857142857106,11.530952380952343,10.63599999999994,-0.044156366501266545,1.586680455786306,5366.55,15,29,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2262.56,33078.0,-1,2262.56,75387.0,2262.56,162850.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:30:00,930,2261.77,2262.13,2254.08,2254.15,7199.0,-0.00371702849869171,8.050000000000182,7.619999999999891,0.36000000000012733,0.07000000000016371,0.9465838509316421,25.986891802364624,-15.132998707843399,11.484285714285695,11.424761904761866,10.711599999999944,-0.029026489963860612,1.3498968685542847,5333.0,15,30,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0.0,0,0,2251.43,27691.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:31:00,931,2254.23,2254.38,2241.49,2244.37,4390.0,-0.004338664241510193,12.890000000000327,9.860000000000127,0.15000000000009095,2.880000000000109,0.7649340574088345,23.905871394572983,-17.856754229773742,12.019285714285713,11.919999999999986,10.67439999999995,-0.024438757224384718,0.8309908477431689,5282.85,15,31,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2251.43,27691.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:32:00,932,2243.66,2246.46,2242.59,2244.2200000000003,7217.0,-6.6833899936114e-05,3.869999999999891,0.5600000000004002,2.2399999999997817,1.069999999999709,0.14470284237736847,23.874293031867765,-19.79922075858167,11.469285714285693,11.881904761904739,10.530799999999953,0.04042214265887875,1.3705940443634153,5265.6,15,32,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2251.43,27691.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:33:00,933,2242.74,2249.0,2242.5,2247.63,7302.0,0.0015194588765805594,6.5,4.890000000000327,1.3699999999998909,0.23999999999978172,0.7523076923077426,26.259036356691297,-20.82344130669526,10.38357142857142,11.809523809523787,10.60359999999995,0.11709286616388184,1.3496104760232512,5410.45,15,33,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0.0,0,0,2251.43,27691.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:34:00,934,2247.06,2253.34,2246.84,2251.43,1583.0,0.0016906697276686256,6.5,4.369999999999891,1.9100000000003092,0.2199999999997999,0.6723076923076755,28.93084503114696,-21.085455225511396,9.822857142857108,11.01428571428568,10.563199999999952,0.18179769849683805,0.30714604474281615,5153.9,15,34,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0.0,0,0,2251.43,27691.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:35:00,935,2252.25,2252.5,2246.21,2248.03,8778.0,-0.0015101513260459276,6.289999999999964,4.2199999999998,0.25,1.8200000000001637,0.6709062003179371,27.95488016102398,-21.321671769022487,9.289285714285663,10.794285714285685,10.497599999999947,0.18811317881402204,1.6100513573000734,5452.0,15,35,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2256.58,32232.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:36:00,936,2247.08,2247.44,2242.21,2242.42,4008.0,-0.00249551829824346,5.230000000000018,4.6599999999998545,0.36000000000012733,0.21000000000003638,0.8910133843211928,26.373935618214574,-21.711281063579463,9.14214285714281,9.972857142857135,10.484999999999955,0.17531555122184458,0.7326636748347942,5470.45,15,36,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2256.58,32232.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:37:00,937,2243.2000000000003,2248.98,2241.66,2248.81,4117.0,0.002849599985729645,7.320000000000164,5.609999999999673,0.17000000000007276,1.5400000000004184,0.766393442622889,31.150158923151295,-21.259364914716116,9.40142857142853,9.998571428571442,10.566399999999957,0.24331687223351808,0.7793289479911031,5282.75,15,37,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2256.58,32232.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:38:00,938,2247.46,2248.4700000000003,2230.14,2231.98,6570.0,-0.007483958182327499,18.330000000000382,15.480000000000018,1.0100000000002183,1.8400000000001455,0.8445171849427002,26.30922614222395,-22.005591693643964,10.393571428571379,10.630476190476202,10.867599999999966,0.13963956011398113,1.196492474116972,5491.05,15,38,0,True,True,True,0.3333333333333333,0.3333333333333333,0,1,1,0,0,0,0,0,0,0,0.0,0,0,2256.58,32232.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:39:00,939,2232.57,2256.6,2232.16,2256.58,8759.0,0.01102160413623765,24.440000000000055,24.009999999999764,0.01999999999998181,0.41000000000030923,0.9824058919803482,40.792886945540005,-20.377073167805065,11.166428571428535,11.25190476190476,11.066999999999972,0.3613889423655056,1.5018475176392927,5832.15,15,39,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2256.58,32232.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:40:00,940,2257.4500000000003,2268.8,2255.61,2268.57,7629.0,0.005313350291148655,13.190000000000055,11.11999999999989,0.2300000000000182,1.8400000000001455,0.8430629264594272,46.32979419037186,-17.91248374536417,10.631428571428549,10.846666666666676,11.171199999999972,0.4780845842229105,1.3224587435861876,5768.8,15,40,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2264.83,29017.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:41:00,941,2268.3,2268.3,2266.19,2266.28,4154.0,-0.0010094464795002978,2.1100000000001273,2.019999999999982,0.0,0.09000000000014552,0.9573459715639147,45.45545419084554,-15.960084810455555,10.289285714285727,10.276666666666664,10.980199999999977,0.47652784578249974,0.7054667730924036,5888.3,15,41,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2264.83,29017.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:42:00,942,2267.6,2268.9700000000003,2262.38,2265.12,4336.0,-0.0005118520218155842,6.5900000000001455,2.480000000000018,1.3700000000003456,2.7399999999997817,0.3763277693474907,44.99225802480854,-14.341081829425548,10.016428571428605,9.93523809523809,10.985999999999985,0.4888650389993099,0.7192025079201845,6028.9,15,42,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2264.83,29017.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:43:00,943,2265.34,2266.4500000000003,2255.99,2258.31,5327.0,-0.0030064632337359898,10.460000000000491,7.0300000000002,1.1100000000001273,2.3200000000001637,0.672084130019108,42.269082815604165,-13.452448931701383,9.541428571428664,10.05809523809525,11.06959999999999,0.44255991264498784,0.9111434191396562,5846.5,15,43,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2264.83,29017.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:44:00,944,2258.74,2266.04,2258.08,2264.83,7571.0,0.0028871147008160403,7.960000000000036,6.0900000000001455,1.2100000000000364,0.6599999999998545,0.7650753768844369,45.6601867730089,-12.08280835449068,9.504285714285809,10.261428571428583,11.057799999999997,0.558594020814894,1.2409644478683475,6100.9,15,44,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0.0,0,0,2264.83,29017.0,-1,2264.83,88940.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:45:00,945,2265.16,2266.4,2242.92,2244.91,8942.0,-0.008795362124309536,23.480000000000018,20.25,1.2400000000002365,1.9899999999997817,0.8624361158432702,38.26483391154861,-12.461092137536525,10.260714285714357,11.151904761904765,11.141000000000004,0.28133423948432473,1.4392171379826495,6213.1,15,45,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0.0,0,0,2245.54,29672.0,-1,2252.07,85196.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:46:00,946,2244.9500000000003,2246.79,2239.57,2240.92,6608.0,-0.0017773541032823914,7.2199999999998,4.0300000000002,1.8399999999996908,1.349999999999909,0.5581717451523978,36.97309348674866,-12.933752171119067,10.500000000000066,10.838571428571434,11.050200000000004,0.22446541755094904,1.0828526481384373,6102.4,15,46,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2245.54,29672.0,-1,2252.07,85196.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:47:00,947,2240.65,2242.63,2232.61,2235.13,6901.0,-0.002583760241329447,10.019999999999982,5.519999999999982,1.9800000000000182,2.519999999999982,0.5508982035928136,35.120312272984734,-13.618557015993247,10.751428571428635,10.330952380952393,10.822400000000007,0.12410744130773224,1.0982994740067002,6283.35,15,47,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2245.54,29672.0,-1,2252.07,85196.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:48:00,948,2236.14,2241.39,2236.06,2239.16,2447.0,0.001803027116990874,5.329999999999927,3.019999999999982,2.230000000000018,0.07999999999992724,0.5666041275797417,37.469102220317815,-13.678406315926168,10.734285714285761,10.287619047619067,10.692600000000002,0.2257950180717349,0.39999019231240757,6117.65,15,48,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2245.54,29672.0,-1,2252.07,85196.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:49:00,949,2238.98,2247.64,2237.44,2245.54,4774.0,0.0028492827667518927,10.199999999999818,6.559999999999945,2.099999999999909,1.5399999999999636,0.6431372549019669,41.10423131759149,-13.060471649880128,11.013571428571465,10.277619047619066,10.497200000000003,0.393530245847641,0.804977573938556,5930.6,15,49,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2245.54,29672.0,-1,2252.07,85196.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:50:00,950,2245.3,2255.84,2244.12,2255.42,5896.0,0.0043998325569796215,11.720000000000255,10.11999999999989,0.42000000000007276,1.180000000000291,0.8634812286689139,46.30950459925569,-11.639349371355365,11.435000000000043,10.020952380952426,10.49840000000001,0.6317965773643046,1.0052084665285699,5865.45,15,50,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2234.4,26212.0,-1,2252.07,85196.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:51:00,951,2256.12,2256.54,2256.05,2256.32,1920.0,0.0003990387599648315,0.4899999999997817,0.20000000000027285,0.2199999999997999,0.06999999999970896,0.4081632653068611,46.771011187451045,-10.321497450900551,10.99214285714288,9.670476190476231,10.273200000000015,0.6390799752785363,0.3343811771262376,5741.95,15,51,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0.0,0,0,2234.4,26212.0,-1,2252.07,85196.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:52:00,952,2257.1,2275.27,2256.35,2272.65,7941.0,0.0072374485888526685,18.920000000000073,15.550000000000182,2.619999999999891,0.75,0.8218816067653342,54.42571991212262,-7.868690419764334,11.012142857142862,9.959047619047634,10.587800000000007,0.9585081455191886,1.374315308533008,5778.15,15,52,0,True,True,True,0.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0.0,0,0,2234.4,26212.0,-1,2252.07,85196.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:53:00,953,2271.55,2271.66,2249.76,2250.73,8395.0,-0.009645127934349795,21.899999999999636,20.820000000000164,0.10999999999967258,0.9699999999997999,0.9506849315068726,45.05875863435028,-7.605907812238456,10.888571428571433,10.86476190476192,11.015,0.4681991711201604,1.4392744479495267,5832.8,15,53,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2234.4,26212.0,-1,2252.07,85196.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:54:00,954,2252.2000000000003,2252.55,2231.61,2234.4,2060.0,-0.007255423795835103,20.940000000000055,17.800000000000182,0.34999999999990905,2.7899999999999636,0.850047755491888,39.59197343169177,-8.616025053495832,11.44214285714286,11.55238095238097,11.129000000000005,0.14390255223821627,0.3517369144476792,5856.65,15,54,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2234.4,26212.0,-1,2252.07,85196.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
XAUUSD,2024-01-01 15:55:00,955,2234.91,2236.83,2234.42,2235.5,3714.0,0.0004923021840315123,2.4099999999998545,0.5900000000001455,1.3299999999999272,0.4899999999997817,0.2448132780083739,40.11900060905037,-9.221489843045674,11.44571428571427,11.358571428571437,10.836999999999998,0.19263473678040777,0.6628059499058616,5603.45,15,55,0,True,True,True,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2252.07,29312.0,1,2252.07,85196.0,2252.07,174136.0,2252.07,336986.0,2252.07,1259492.0,,,,-1.0,,,,,,,-1.0,,,-1.0,,,,9.044786760322737,9.473330600616997,4789.619195473812,4771.163254571151,0,0,602,1.0473802038290363
